id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
27895671,Cozy Noe Valley Studio,11111510,Michelle,,Noe Valley,37.74744264,-122.4326226,Entire home/apt,155,2,2,9/5/2018,2,1,314
27897899,Historic Urban Industrial Loft,18869019,Ryan,,South of Market,37.77212069,-122.4107577,Entire home/apt,1050,1,0,,,1,17
27898470,Huge Inner Mission Loft Apartment,700638,Christie,,Mission,37.76451833,-122.4122039,Entire home/apt,200,30,0,,,1,42
27899334,"Private room for rent in Bernal Heights, near BART",1996629,Pablo,,Bernal Heights,37.73379162,-122.4256753,Private room,100,2,0,,,1,26
27901261,"Cozy room on N line to DWTN. Near GG Park, ocean",3097323,Chunyan,,Outer Sunset,37.7613577,-122.4921032,Private room,62,3,0,,,2,64
27905010,Pacific Heights Elegant Guest Suite-PVT,20169016,Springer,,Pacific Heights,37.78825478,-122.4459213,Private room,199,3,1,,,4,326
27905644,City Escape with separate back cottage,65288576,Tanya,,Ocean View,37.72293769,-122.463981,Entire home/apt,750,7,0,,,1,77
27911297,Comfy Room with Backyard Oasis. Laundry+Parking,725617,Mike,,Bayview,37.73640714,-122.3918004,Private room,50,30,0,,,2,336
27926531,Beautiful Light-Filled Room With Spanish Steps,2444481,Dylan,,Marina,37.80218053,-122.4412394,Private room,150,3,0,,,1,8
27928375,Pacific Heights Victorian Home Bedroom & Bathroom,20169016,Springer,,Pacific Heights,37.78955669,-122.44705,Private room,125,3,0,,,4,329
27929346,The Veranda Penthouse with gorgeous view!,355513,Jojo,,Potrero Hill,37.75772124,-122.3998539,Entire home/apt,210,30,0,,,3,177
27931863,1BR in the Marina District,121687612,Anny,,Pacific Heights,37.79468499,-122.4360991,Entire home/apt,99,30,0,,,1,61
27932896,Modern Furnished 4 bedroom Mission District,13832870,International,,Mission,37.74917556,-122.4180736,Entire home/apt,338,30,0,,,32,359
27933020,Top Inner Sunset Room,8549564,Darren,,Inner Sunset,37.75742577,-122.4635509,Private room,57,30,0,,,1,36
27934189,Spacious apartment with downtown views,14639115,Denise & Jose,,Potrero Hill,37.76435181,-122.3970057,Entire home/apt,550,2,0,,,1,347
27934464,"Beautiful & Cozy, Private Entrance Garden SF 1Bdrm",129895531,Kathy And Rick,,Marina,37.80319208,-122.4376563,Entire home/apt,136,30,0,,,5,302
27937727,Charming Nob Hill Room with Private Terrace,1208533,Valentino,,Nob Hill,37.79225641,-122.4096846,Private room,200,1,1,9/6/2018,1,4,145
27937740,Newly-Remodeled Contemporary 2Bdr SF Flat,129895531,Kathy And Rick,,Marina,37.80361442,-122.4378125,Entire home/apt,275,30,0,,,5,301
27938375,Charming Nob Hill Getaway,1208533,Valentino,,Nob Hill,37.79210548,-122.4099052,Private room,200,1,1,8/26/2018,1,4,146
27939041,Spacious Five-Level House w-Gorgeous Decks/Views,209987438,Stephanie,,Bernal Heights,37.745157,-122.4193819,Entire home/apt,449,2,0,,,1,88
27944564,Nice apartment in San Francisco,57068872,Echo,,Visitacion Valley,37.7124941,-122.3978896,Entire home/apt,121,2,0,,,2,15
27947386,"SoMa, 6min from Union Square, 1BR by blueground (14)",107434423,Blueground,,South of Market,37.7782136,-122.4143901,Entire home/apt,168,30,0,,,28,281
27948187,"Mission Bay, 8min walk from AT&T Park, Studio by blueground (27)",107434423,Blueground,,South of Market,37.77419622,-122.3908393,Entire home/apt,172,30,0,,,28,365
27948870,"South Beach, 2min walk from AT&T Park, 1BR by blueground (28)",107434423,Blueground,,South of Market,37.78256915,-122.3894093,Entire home/apt,203,59,0,,,28,365
27949527,"SoMa, 7min from SHN Orpheum Theatre, 1BR, blueground (22)",107434423,Blueground,,South of Market,37.77105498,-122.4043617,Entire home/apt,209,30,0,,,28,311
27956392,Walkable Location to Business District and Fun!,432070,Sterling & Megan,,Western Addition,37.7745462,-122.4316922,Entire home/apt,380,30,0,,,2,340
27957290,"Well Lit Room, Amazing Location in the Heart of SF",11392498,Michelle,,Western Addition,37.77049439,-122.4309609,Private room,110,2,1,9/3/2018,1,2,68
27957339,Victorian Garden SWEET,211169622,Steven,,Castro/Upper Market,37.75950293,-122.4329698,Entire home/apt,140,1,0,,,1,126
27959555,Charming Russian Hill 2 Bed 2 Bath,103340667,Sheena,,Russian Hill,37.80172467,-122.4228276,Entire home/apt,210,30,0,,,59,61
27961176,15 min Walk Downtown SF Private Room NON-MASTER 1,12302104,Anna,,Chinatown,37.79495496,-122.407723,Private room,60,30,0,,,3,261
27963021,Walkable Studio in Iconic Nob Hill,103340667,Sheena,,Chinatown,37.79161715,-122.4075352,Entire home/apt,125,30,0,,,59,88
27983593,"3 Minute Walk to Bart(subway), Free Garage Parking",211349716,Stella,,Ocean View,37.71972621,-122.4495809,Private room,99,1,0,,,1,145
27984599,"Private room #1 on N Line. Near GG Park, ocean",3097323,Chunyan,,Outer Sunset,37.76232823,-122.4909642,Private room,85,3,2,9/4/2018,2,2,29
27984794,424 - Suite A - More Pictures Coming Soon!,201430482,Michelle,,Excelsior,37.72601045,-122.4089128,Private room,79,1,0,,,4,142
27986823,424 - Suite B - Studio Style w/Kitchenette,201430482,Michelle,,Excelsior,37.7246456,-122.4104799,Private room,107,1,0,,,4,336
27987585,3BR Condo Next to Golden Gate Park,48005494,Zeus,,Haight Ashbury,37.77355094,-122.4532922,Entire home/apt,233,30,0,,,156,354
27987824,Delightful 2BR Condominium in San Francisco,48005494,Zeus,,Russian Hill,37.79831676,-122.4107626,Entire home/apt,209,30,0,,,156,278
27987974,Classic California Craftsman-style Bungalow in SF,241185,David,,Ocean View,37.7177132,-122.4590305,Entire home/apt,225,30,0,,,1,338
27988195,424 - Suite C - More pictures coming soon!,201430482,Michelle,,Excelsior,37.72610908,-122.4094381,Private room,79,1,0,,,4,80
27989079,424 - Suite D - 2 BR + Living Room,201430482,Michelle,,Excelsior,37.7253642,-122.40935,Private room,129,1,0,,,4,154
27989150,"Private BR w/en suite BA, modern home, ocean views",4484087,Racquel,,Inner Sunset,37.75713313,-122.473972,Private room,500,3,0,,,2,7
27990053,Best Location to Explore San Francisco,211402286,Andreas,,Western Addition,37.77383092,-122.4245099,Entire home/apt,350,4,0,,,1,60
27991949,Luxury 2 Bedroom Home in SF,209478893,Dave,,Russian Hill,37.79816037,-122.4163512,Entire home/apt,290,4,1,8/28/2018,1,1,12
28004855,Lux 1BR Apt in Hi-Rise w/free wifi,9419684,Mike,,Financial District,37.79254528,-122.3929498,Entire home/apt,215,30,0,,,14,365
28007148,"Bright, Comfy Master Bedroom with ensuite Bath",209402966,Juli,,Outer Sunset,37.7501275,-122.4909342,Private room,75,1,0,,,2,43
28007257,2BR House on Lively Mission Street,48005494,Zeus,,Mission,37.75192922,-122.4085438,Entire home/apt,180,30,0,,,156,348
28008937,Centrally Located Apartment near BART,48005494,Zeus,,South of Market,37.77583912,-122.4117934,Entire home/apt,174,30,0,,,156,343
28009294,2BR Condominium in San Francisco,48005494,Zeus,,Western Addition,37.78716097,-122.4220481,Entire home/apt,207,30,0,,,156,361
28009722,Private room and bath in heart of the City,198616,Nancy,,Western Addition,37.77476491,-122.4260849,Private room,135,1,1,,,1,16
28010525,Post Grunge- near Daly City BART station,207877374,Music,,Ocean View,37.707438,-122.4606599,Entire home/apt,99,1,0,,,2,365
28013603,Bedroom with private bathroom for 2 guest,209196442,Michelly,,Ocean View,37.70423464,-122.4625798,Private room,100,1,0,,,1,97
28013851,Two bedrooms near beach and Golden Gate bridge,35117944,Lydia,,Outer Sunset,37.76010383,-122.5077136,Private room,80,1,0,,,3,144
28016453,Noe Valley Retreat with Serene Backyard,233525,David,,Noe Valley,37.74463241,-122.4327913,Entire home/apt,150,30,1,,,1,171
28018886,Cute Studio near the Bay,211625169,Alia,,South of Market,37.77961763,-122.3925729,Entire home/apt,140,5,0,,,1,8
28027982,15 min Walk Downtown SF Private Room NON-MASTER 2,12302104,Anna,,Chinatown,37.79401873,-122.4076249,Private room,66,30,0,,,3,318
28028464,3BR 2.5BA San Francisco home near Golden Gate Park,2239870,Blair,,Inner Sunset,37.76573866,-122.4570244,Entire home/apt,375,2,0,,,1,84
28030809,Studio in-law w/ full kitchen and private garden,26914130,Carl,,Castro/Upper Market,37.76896834,-122.4378831,Entire home/apt,94,90,0,,,3,365
28032328,SUITES AT FISHERMAN'S WHARF WITH KITCHEN,64646820,Michelle,,Russian Hill,37.80624784,-122.4202436,Private room,199,1,0,,,14,16
28034435,Private room in Bernal Heights with great view!,18893501,Paula,,Bernal Heights,37.74655117,-122.4069092,Private room,80,30,0,,,1,179
28034623,Marina Fort Mason 2 BR Garden Apartment,35082857,Corey,,Marina,37.8026569,-122.4296454,Entire home/apt,349,2,0,,,1,97
28050674,Lovely Hotel Style Suite - Heart of Union Square,70722023,Michael,,Downtown/Civic Center,37.79009152,-122.4073041,Entire home/apt,95,2,0,,,11,5
28053384,Your home away from home in San Francisco!,24095377,Thomas,,Parkside,37.74275167,-122.4872947,Private room,60,1,2,9/5/2018,2,1,114
28057844,"A Convenient, Cheap, Cozy Bedroom at SOMA",211961984,Lin,,South of Market,37.77263368,-122.4031807,Private room,100,1,0,,,1,12
28072493,Luxurious house close to SF next to SF Glof Club,212059335,Bella,,Lakeshore,37.70695328,-122.4799181,Entire home/apt,525,2,0,,,1,234
28079442,Heart of the Mission District - Large 3 Bedroom!,3191493,Anthony,,Mission,37.7569144,-122.4130241,Entire home/apt,420,4,0,,,2,14
28079540,Wyndham Canterbury at San Francisco 1 bedroom,100238132,Michael,,Downtown/Civic Center,37.78936716,-122.4136447,Entire home/apt,229,3,0,,,8,12
28079865,Wyndham Canterbury at San Francisco 1 bedroom,100238132,Michael,,Downtown/Civic Center,37.78936855,-122.4134904,Entire home/apt,229,3,0,,,8,9
28080299,Cozy Bedroom for a Young Professional to Call Home,137211962,Jing,,North Beach,37.80363713,-122.413884,Private room,70,30,0,,,2,309
28081084,Pied-à-terre at Dolores Park,1479964,James,,Mission,37.76203583,-122.4250617,Entire home/apt,190,30,0,,,29,67
28081731,Russian Hill Townhouse,1642946,Ben,,Russian Hill,37.80420896,-122.4202606,Entire home/apt,200,30,0,,,1,90
28085304,↣ Soma Apartment,4436350,Tony,,South of Market,37.7810684,-122.4093081,Entire home/apt,623,4,0,,,1,36
28085987,"Central, open loft with tons of light",17083537,Sarah,,South of Market,37.77102447,-122.4226257,Entire home/apt,750,3,0,,,1,10
28087828,"Best view in SF, only residential apt in Fidi",51744962,Zhen,,Financial District,37.79038611,-122.4039078,Private room,420,1,0,,,1,64
28093180,"SoMa, 10min walk from Civic Center Station, 1BR by blueground (32)",107434423,Blueground,,South of Market,37.77548076,-122.4135079,Entire home/apt,186,30,0,,,28,365
28094354,"Spacious, Modernly Furnished 1BR, 5min away from Glen Park by blueground (30)",107434423,Blueground,,Noe Valley,37.7469107,-122.4298508,Entire home/apt,177,30,0,,,28,365
28101816,World travelers stay with us,21940642,Alex,,Outer Mission,37.70852622,-122.4555171,Shared room,45,3,2,9/4/2018,2,3,115
28103112,Bright Top Floor Dolores Park Flat,1479964,James,,Mission,37.76292275,-122.4258195,Entire home/apt,185,30,0,,,29,87
28107812,Quiet building yet close to everything you need..,182498109,Avya,,Inner Richmond,37.7746102,-122.4581139,Entire home/apt,189,30,0,,,1,225
28108216,Huge 3 Bedroom Queen Anne Victorian Alamo Sq!,2146719,Nikki,,Western Addition,37.77781662,-122.4379439,Entire home/apt,305,30,0,,,5,179
28112789,WorldMark SF 1BR/2BA (Sleeps 4)Walk to Dreamforce!,84583753,Hanny,,Chinatown,37.79049919,-122.4063483,Entire home/apt,900,3,0,,,5,3
28113188,"WorldMark SF, 1BR/2BA(Sleeps 4)Walk to Dreamforce!",84583753,Hanny,,Chinatown,37.79052314,-122.4059158,Entire home/apt,900,3,0,,,5,3
28114253,Comfy Villa R-4 near Daly City BART & SFO & SFSU,118420477,Hongkang,,Ocean View,37.70422171,-122.4671433,Private room,60,1,0,,,2,65
28114649,You Luxury Condo next to Moscone Center with Pool!,154142146,Iris,,South of Market,37.78179525,-122.4046445,Entire home/apt,100,30,0,,,15,138
28121012,Mission Oasis,4107779,Charles,,Mission,37.74981422,-122.410377,Entire home/apt,2495,4,0,,,1,17
28125137,Sunny Home in SF Laundry and Parking,725617,Mike,,Bayview,37.73284574,-122.4009196,Private room,50,30,0,,,2,362
28127175,Modern Glass Masterpiece Overlooking Castro,16921283,Jonathan,,Castro/Upper Market,37.76213419,-122.4439099,Entire home/apt,2995,5,0,,,1,166
28128935,Retreat in the heart of the Mission,35877990,Paula,,Mission,37.76382614,-122.4235493,Entire home/apt,175,2,0,,,1,14
28129583,Artsy Studio Apartment Filmore,6154208,Amy,,Western Addition,37.78253115,-122.433766,Entire home/apt,114,30,0,,,4,179
28135272,In the heart of SF. Perfect Start Point & Location,38599829,Sara,,Nob Hill,37.79093413,-122.4118143,Entire home/apt,200,2,0,,,2,21
28135475,Comfortable stay. Affordable price,21940642,Alex,,Crocker Amazon,37.70815926,-122.4535268,Shared room,45,3,1,9/3/2018,1,3,102
28135569,Penthouse in Nob Hill,212524286,Alice,,Nob Hill,37.79356887,-122.4186497,Private room,40,30,0,,,4,200
28135968,Penthouse Room in Nob Hill,212524286,Alice,,Nob Hill,37.79337356,-122.4201527,Private room,34,30,0,,,4,196
28136014,Calling travelers/quiet location/close to Bart,21940642,Alex,,Outer Mission,37.70834769,-122.455689,Shared room,44,3,0,,,3,106
28137918,Cozy studio near Polk Street,15827022,Vivian,,Downtown/Civic Center,37.78558826,-122.4196766,Entire home/apt,110,30,0,,,1,179
28137957,Penthouse Room in Nob Hill,212524286,Alice,,Nob Hill,37.79295506,-122.4183537,Private room,40,30,0,,,4,179
28138020,Room in Nob Hill Penthouse,212524286,Alice,,Nob Hill,37.79345731,-122.4205546,Private room,40,30,0,,,4,171
28139208,Modern-Industrial Suite,3384322,Gianmatteo,,Mission,37.74974663,-122.4169261,Private room,280,1,0,,,3,17
28150015,Lavishly furnished 2BR San Fransisco apartment,30283594,Kara,,Financial District,37.79550501,-122.4008991,Entire home/apt,249,30,0,,,30,362
28158200,San Francisco Shangri-La!,52260196,Anthony,,Bernal Heights,37.74489523,-122.4214654,Entire home/apt,350,2,0,,,1,2
28160772,Mini Mediterranean In The City (Canto Uccello),212709106,Jana & Geof,,Mission,37.74846921,-122.423697,Entire home/apt,129,2,0,,,1,59
28161987,Charming  Studio in the City,18587332,Alley,,Downtown/Civic Center,37.78336204,-122.4136192,Entire home/apt,99,30,0,,,2,309
28164626,Beautiful Mission Condo,1709052,Derek,,Mission,37.76229404,-122.4220306,Entire home/apt,1000,4,0,,,1,17
28166487,Mediterranean oasis with stunning views,11706509,Ting,,Haight Ashbury,37.76907599,-122.4368752,Entire home/apt,800,1,0,,,2,56
28178460,Spectacular Waterfront Home with Guest Suites,205780984,Pritam,,Marina,37.80740927,-122.4360029,Entire home/apt,1800,3,0,,,2,163
28179210,Karl’s Favorite,44184201,Jasleen,,Western Addition,37.78696756,-122.4226088,Entire home/apt,144,30,0,,,1,363
28181442,Charming Pacific Heights Victorian Getaway Suite,31108813,Yoram,,Western Addition,37.78710388,-122.4305622,Private room,150,2,0,,,1,57
28182735,Wyndham Canterbury at San Francisco 1 bedroom,100238132,Michael,,Downtown/Civic Center,37.78789219,-122.4129958,Entire home/apt,229,3,0,,,8,37
28182805,Wyndham Canterbury at San Francisco 1 bedroom,100238132,Michael,,Downtown/Civic Center,37.78788826,-122.4139545,Entire home/apt,229,3,0,,,8,40
28183336,2 Bedroom Condo with Amenities,48005494,Zeus,,Potrero Hill,37.76300632,-122.3888497,Entire home/apt,207,30,0,,,156,359
28183364,Modern 2 Bedroom with Gym Access,48005494,Zeus,,Potrero Hill,37.76161363,-122.3894588,Entire home/apt,206,30,0,,,156,343
28183375,SF 2 Bedroom with Gated Access,48005494,Zeus,,Potrero Hill,37.76328899,-122.3886822,Entire home/apt,206,30,0,,,156,343
28183559,204 • Rustic Charm • Cottage • In heart of city,13832870,International,,Presidio Heights,37.78717159,-122.4513859,Private room,110,30,0,,,32,365
28184435,2 Bedroom in Lower Pacific Heights,48005494,Zeus,,Western Addition,37.78213123,-122.4427353,Entire home/apt,206,30,0,,,156,343
28187942,Comfy Villa R-1 near Daly City BART & SFO & SFSU,118420477,Hongkang,,Ocean View,37.70423366,-122.4675544,Private room,80,1,0,,,2,59
28189029,Spacious West Portal 1 BR+Free Parking~1 Blk Metro,212897211,Vladimir,,Parkside,37.74033844,-122.4796681,Private room,98,2,0,,,2,57
28189141,Excelente apto mobiliado e bem localizado em SF,179620596,Elizangela,,Lakeshore,37.7156063,-122.4987109,Entire home/apt,145,30,0,,,1,157
28200634,"Fabulous Apt. Walk to Restaurants, Beaches & Parks",144885524,Edmund,,Outer Richmond,37.78447097,-122.4823693,Entire home/apt,375,2,0,,,1,31
28201824,San Francisco Studio Apartment,14484491,Yari,,Downtown/Civic Center,37.7857239,-122.4139581,Entire home/apt,140,45,0,,,1,228
28218479,"Luxe, BEST SF location, new, super clean, LUMINA",49756602,Susie & Josh,,South of Market,37.78996856,-122.3909083,Entire home/apt,199,30,0,,,1,364
28221867,"Gorgeous, Modern house in the Avenues",193888334,Jen,,Outer Sunset,37.74706339,-122.4918223,Entire home/apt,649,2,0,,,2,45
28222183,Master bedroom w/ private bath near Ocean Beach,22662429,Daniel,,Parkside,37.74318377,-122.4990807,Private room,72,2,0,,,4,120
28226807,Cozy Nob Hill Room,851563,Steven,,Nob Hill,37.79181796,-122.4174491,Private room,99,1,0,,,2,11
28259229,Master in 3rd Floor Artists Flat,6093410,Thomas,,Western Addition,37.77149446,-122.4287203,Private room,90,1,0,,,1,56
28261064,"Quiet, Relaxing Studio Close to BART Station",623191,Mahalia,,Outer Mission,37.73286905,-122.4376983,Entire home/apt,85,2,0,,,1,12
28262029,Modern Studio Close To  Polk Street Corridor,8145777,Michael,,Nob Hill,37.79243974,-122.4194185,Entire home/apt,150,30,0,,,1,361
28262555,H6 Cozy Private Room close to CCSF & SFSU,212347797,海燕,,Ocean View,37.72189063,-122.4564581,Private room,90,30,0,,,1,89
28263206,"Private Room, 3 Twin Beds, Convenient Neighborhood",58930,David,,Inner Richmond,37.77882483,-122.4606611,Private room,400,3,0,,,4,7
28267650,"Newly Furnished, Cozy Studio, 10min walk from Museum of Modern Art by blueground (31)",107434423,Blueground,,South of Market,37.78162103,-122.3962093,Entire home/apt,186,59,0,,,28,365
28268319,"Spacious, Newly Furnished Studio, 10min walk from Alta Plaza Park by blueground (35)",107434423,Blueground,,Western Addition,37.78606097,-122.4363324,Entire home/apt,162,30,0,,,28,365
28268811,"5min away from Lafayette Park, Professional Design Studio by blueground (36)",107434423,Blueground,,Western Addition,37.78584992,-122.4354295,Entire home/apt,162,30,0,,,28,364
28276600,Beautiful flat in the Mission,71750134,Aaron,,Mission,37.75186039,-122.4033026,Private room,131,1,0,,,2,358
28277494,Hilltop Beauty w/ Breathtaking San Francisco View,36278765,John,,Crocker Amazon,37.70573686,-122.4281076,Entire home/apt,600,2,0,,,1,14
28279424,Classic SF 2 bedroom Apartment,34789506,Jessica,,South of Market,37.77603647,-122.4081968,Entire home/apt,140,30,0,,,2,254
28281476,Charming SF 2 Bedroom,34789506,Jessica,,South of Market,37.77633854,-122.4079752,Entire home/apt,145,30,0,,,2,316
28284158,Master Bedroom+Private Bath In Potrero Hill!,2089429,Serena,,Potrero Hill,37.76104442,-122.4041308,Private room,350,4,0,,,4,7
28284827,*Prime Location - GG Park & Ocean Beach*,20029863,Haley,,Outer Sunset,37.76033253,-122.5076221,Private room,120,1,0,,,2,66
